embedding_x,embedding_y,embedding_z,embedding_w,embedding_l
16.114618,5.688848,10.473681,2.347104,4.585565
1.597459,6.907172,5.0156,-4.370269,5.949913
12.94411,5.7459593,14.900468,-2.2049239,4.250106
18.195372,6.8273997,7.491996,3.408501,3.577053
3.1960442,9.281814,9.77737,1.9561225,4.9606137
5.6058598,4.613919,5.4506607,3.1838355,-0.8478331
13.237888,7.9525404,-0.8957374,3.00747,4.0513535
7.6752777,-0.6256117,2.4281237,-1.416026,10.128643
-0.22430758,-3.76282,7.9704204,4.814399,5.5089297
3.0018651,9.026538,9.995942,1.77088,5.0916853
1.5853882,6.895015,5.0277715,-4.3581715,5.940689
1.5921044,6.9031286,5.023839,-4.3641977,5.946445
17.774511,6.721877,6.5627575,3.1828747,5.0535316
2.1104045,14.388059,1.4005216,5.727273,4.0549574
1.5962069,6.906059,5.018057,-4.368649,5.9490657
7.389595,12.532028,6.3224487,5.650015,14.4925375
1.6052415,6.914096,4.9995036,-4.3807225,5.955129
6.2567887,-0.92303157,2.726923,1.2395858,6.963293
7.515934,12.0913315,6.964056,6.9634757,12.000977
7.6850095,-0.6161239,2.432141,-1.4124924,10.139974
-0.07095272,5.3730903,5.3108835,14.08985,5.168653
11.803902,3.4603994,5.1568527,15.424212,4.1033726
17.801891,6.6637993,7.5179734,3.2654748,4.1304064
7.830305,-0.7786904,2.7840593,-0.51526105,8.954841
-0.4727321,14.73164,5.8199344,3.3642626,4.5276356
5.30471,5.449673,6.063097,-1.8097509,-2.398322
-0.040580317,5.5011673,5.291901,14.093333,5.1795588
9.97388,5.329501,6.608841,0.44164073,-7.1986046
7.111285,-1.2586365,6.214601,10.118185,2.8195686
16.88166,6.8886547,2.6291502,6.2325335,7.096577
16.773565,6.953903,2.508657,6.3407645,7.15824
17.725891,6.578748,4.8543534,3.7934263,6.7085137
9.513738,2.1014204,12.143434,-4.6767254,4.595598
1.6068513,6.9160256,4.9915853,-4.3843617,5.956195
7.6782074,-0.6219796,2.429354,-1.414883,10.134547
2.243279,14.777029,1.8962597,5.8245993,3.3459382
8.100176,-0.63634574,2.5837247,-0.13617837,10.688187
0.2764212,15.246416,7.0674405,3.2995684,4.39346
5.510785,0.68307585,3.3931875,0.91682535,0.5192413
5.509906,0.26518008,3.2625155,0.70137864,0.9215229
5.3007445,5.4493237,6.0593104,-1.8145201,-2.4014792
8.83453,4.8460217,11.311596,-5.546067,9.205654
3.0744607,9.135391,10.130824,2.0949984,5.0743365
15.697661,7.497532,1.0473827,5.989562,4.212568
1.638798,6.9420676,4.9349656,-4.4234166,5.9756927
9.99436,5.34896,6.620772,0.43804196,-7.218664
9.990574,5.3455386,6.6183386,0.43789998,-7.2151065
-3.471164,11.06131,3.7719035,5.1615577,4.828921
-0.26863003,-3.71511,7.959357,4.8478127,5.5074806
13.311951,8.00147,-0.77600235,3.1453698,4.155
5.509232,0.70043004,3.397808,0.92930424,0.5011136
5.956246,11.805553,7.2604594,7.902456,10.932524
17.492514,6.819747,6.9906993,3.3585217,5.07179
0.40090173,4.2352743,4.975635,14.440629,4.6358333
7.207077,12.719085,6.6490865,6.009433,13.48098
6.5203238,10.84938,6.7883453,7.9947133,11.738197
0.30396232,4.5224967,5.0243597,14.3568735,4.72539
1.6511619,6.9543285,4.9123826,-4.439446,5.9861913
6.6772223,-1.6038897,6.8487334,9.994235,2.3836684
0.33871475,6.2022667,4.9321976,14.143166,5.1265736
16.722591,6.9325356,2.4799354,6.396618,7.21602
14.555391,7.056864,-0.29118517,5.7555914,4.37692
17.449291,6.8188367,4.697437,4.290879,6.169293
7.7114606,-0.58725905,2.4375002,-1.4082105,10.176879
15.1342745,5.1995497,11.387713,2.4395502,4.737256
2.9990125,9.017261,9.994782,1.769381,5.0855722
16.88268,7.4678545,1.8787669,6.8223925,5.473513
5.721605,11.119403,6.525455,9.236588,11.322038
13.363218,4.7629027,12.967502,2.2916186,5.422927
13.213979,6.9511757,14.797039,-2.240986,4.80772
9.738066,0.3640464,6.5511007,11.70035,6.12236
17.34142,6.655381,6.533017,2.7758167,5.689346
10.960856,6.4481106,-5.1621156,4.8164735,5.1031113
0.13561569,5.8196354,5.1373577,14.064807,5.0947847
0.78439254,4.05116,17.083952,3.9317787,4.1705985
1.3121818,15.460479,6.746058,3.4703574,3.457446
3.2225635,9.71035,10.22634,1.9335448,5.6453815
7.6906343,-0.61019456,2.434219,-1.4101323,10.14818
14.869452,7.287994,-0.0048927767,6.1928873,4.1529546
6.831645,11.199124,6.4904265,7.471105,13.097922
11.842202,3.510711,5.134637,15.4844475,4.0498066
0.016731275,14.973452,6.5175543,3.488116,4.425593
6.0879016,-1.9111663,9.053851,10.897666,1.4716558
14.849055,7.2999177,-0.021404669,6.1977487,4.1440697
6.67754,-1.6032666,6.834916,9.990757,2.3843222
11.851759,3.5131588,5.122837,15.481787,4.049319
6.6570706,11.006504,6.5282655,7.8279967,12.676457
8.129041,-0.60400516,2.5991602,-0.1838449,10.6861105
7.6856236,-0.61473125,2.43205,-1.4126494,10.142399
17.222494,6.670196,6.5244317,2.6493251,5.833692
17.267458,6.8424306,3.9395387,4.885629,6.2894573
17.242807,6.8291855,3.8048232,4.95584,6.4017076
17.733582,6.5972767,4.8808436,3.778709,6.676735
9.966896,5.3234,6.607229,0.44350228,-7.1917496
1.6537528,6.9564524,4.911715,-4.441038,5.9882827
1.6537999,6.95648,4.911204,-4.4412227,5.988284
13.075361,6.347175,14.9149275,-2.4409354,4.52425
9.969679,5.327261,6.610866,0.442712,-7.1947083
-5.89105,4.798299,5.7717013,4.726994,4.7656717
5.18685,-0.48399732,3.0723338,1.0573846,6.383408
5.308743,5.449539,6.0672526,-1.8050598,-2.4085534
13.212435,7.9544306,-0.9358353,2.9847603,4.0317836
0.8059004,3.9705417,5.1266084,14.453073,3.9656932
13.260246,6.89427,14.650902,-2.0845788,4.75356
0.31993192,6.161046,4.95518,14.135607,5.127286
14.058744,3.6343255,13.639179,5.8321347,4.790609
16.012438,5.359252,10.066413,1.7073305,4.604134
6.6954474,11.025816,6.5361695,7.7781916,12.738601
15.135026,5.4027424,11.472827,2.804182,4.7971272
6.9337087,-1.1751239,5.681534,9.935199,2.0690517
5.507456,0.7480145,3.4086182,0.95016503,0.46696845
7.2700725,12.396487,6.4619923,6.0912514,14.020957
16.716194,7.5314517,1.6650145,6.923482,5.228008
16.24246,5.5667276,10.572746,2.1362114,4.446018
13.317514,3.1859307,14.284352,6.458493,4.9239783
14.02318,3.634964,13.671784,5.859186,4.795219
13.124527,2.736975,13.953974,8.654255,4.7422614
10.847825,6.1001434,12.626618,12.923561,3.4481897
11.725614,6.1745076,11.99816,13.638293,3.260858
13.099932,2.7639916,13.9816065,8.627123,4.7677603
13.339186,3.1699843,14.28965,6.4831033,4.89945
13.823698,3.350917,13.860132,6.2717004,4.834181
10.297973,5.606417,12.241968,13.143857,3.32432
13.228291,3.0209866,14.462027,6.5531154,4.9186273
11.646559,6.1624637,12.225514,13.386761,3.2675235
12.857801,2.427815,14.565894,7.493347,5.079349
13.390088,3.1724954,14.296492,6.382353,4.885517
14.06518,3.8986242,13.547258,5.4915624,4.783037
14.080391,3.6363232,13.617709,5.815589,4.78758
13.073375,2.7918723,14.008165,8.617909,4.7955036
10.840806,6.0966177,12.618018,12.934139,3.446261
12.8432,2.412975,14.581226,7.4767227,5.094129
13.24077,3.0386317,14.439977,6.5505385,4.9154553
13.499223,4.9268312,13.069817,2.9285653,5.464409
6.815937,-1.4021561,5.395722,9.626876,2.5969121
12.563586,7.8365245,-2.8648765,2.945107,4.310811
17.735107,6.5966997,4.8833923,3.775117,6.677782
5.290723,5.466407,6.0494523,-1.8231419,-2.394365
8.834382,4.8461614,11.3114195,-5.5458484,9.205799
-0.53960496,14.673658,5.751792,3.301653,4.585722
14.012753,3.6951308,13.660397,5.777975,4.7887173
3.2205431,9.636991,10.406497,1.9084682,5.76485
7.6108127,12.874102,6.1301794,5.268884,14.412365
5.507146,0.5978103,3.3621624,0.8638027,0.5927186
2.069319,14.575648,1.7060757,5.7572055,3.597849
-3.40023,11.132694,3.842439,5.2203093,4.762075
12.499523,7.953911,-3.041382,2.9657848,4.49239
15.965626,5.357637,10.101417,1.7628777,4.630221
6.713876,-1.5655154,6.8412986,10.015869,2.3983324
5.289405,5.4722486,6.0489764,-1.8233507,-2.3902423
1.6801074,6.979864,4.8465285,-4.4804835,6.005588
5.2868977,5.478375,6.047271,-1.8250004,-2.3865
4.037631,17.94091,4.3731656,3.6824825,2.992533
17.077871,7.976625,1.6181984,7.5011497,5.105034
17.411205,6.84157,4.34484,4.568573,6.324935
5.289244,5.472545,6.049002,-1.8233341,-2.3898227
14.039151,3.9049926,13.577758,5.4905934,4.7891116
5.1553326,-0.46434116,3.0397596,1.0766579,6.3588176
7.848871,-0.44490296,2.4834545,-1.3619614,10.36332
1.32708,15.417301,6.627647,3.5381098,3.4163852
7.1802397,-1.3548839,6.115024,9.964111,3.545592
6.820766,11.182315,6.4949193,7.495041,13.073352
5.2893424,5.4719434,6.0490036,-1.8232619,-2.3902738
3.1928635,9.642579,10.432094,1.9456209,5.7928834
11.877961,6.2013526,12.118969,13.517214,3.2202208
10.83091,6.088008,12.603709,12.948078,3.441403
0.11393709,15.140966,6.8704157,3.3501468,4.4906573
7.5666327,5.5969405,10.345794,-3.8315418,10.979528
8.24697,-0.47087836,2.6576002,-0.4932328,10.6926365
-3.295214,11.23855,3.9465103,5.2999897,4.6667256
15.419316,5.397984,11.258046,2.5402474,4.6718607
0.78721124,4.053944,17.081121,3.9289591,4.173425
13.211251,4.6676245,12.9804125,2.0077953,5.4726553
7.3976297,12.548407,6.318071,5.645586,14.466201
5.9486957,11.826459,7.268828,7.883088,10.928315
13.113886,6.635882,14.942477,-2.5595999,4.6368923
17.424635,6.886424,7.439369,3.479545,4.849257
7.3034234,-0.2732699,5.056683,10.235314,0.70288545
17.437881,6.8289223,7.54169,3.4298575,4.757354
17.414566,6.839026,4.343817,4.563193,6.3446198
10.842667,7.04137,-5.2123303,4.211827,5.306342
-4.6752367,4.571261,4.83612,4.6918006,5.654892
5.6855645,-4.6885056,8.094511,0.8291904,9.18571
7.637445,5.540755,10.386012,-3.8396757,10.913811
-0.28671166,-3.69648,7.949658,4.862388,5.500007
17.05305,7.988225,1.5953794,7.506475,5.082412
3.001556,9.028048,10.030786,1.7663298,5.125933
7.491577,12.040252,6.935651,6.998093,12.031973
-5.833848,4.8185716,5.6977196,4.4178834,4.8776255
16.238287,5.5734324,10.549632,2.1395464,4.4564004
1.7029527,6.9964914,4.7368374,-4.5274115,6.0161905
17.732485,6.599344,4.881828,3.7792633,6.6746955
13.9219,4.36845,13.530705,4.9212003,4.8079743
5.2894015,5.471694,6.04888,-1.8233293,-2.3909366
12.865215,2.444516,14.553717,7.5008893,5.0717115
11.856357,3.5343306,5.122557,15.51883,4.0239053
2.0770993,14.596147,1.6421659,5.812848,3.611299
12.913913,7.914236,-1.5936189,2.3377037,3.425361
6.824506,-1.4163517,5.394577,9.610461,2.6782596
13.012168,7.430319,-2.2218776,2.0740733,2.6835644
6.105349,-1.850541,9.177821,10.798347,1.5098749
18.101372,6.7358856,7.0189924,3.2154038,4.182744
12.934502,5.719201,14.94054,-2.1732605,4.2114735
0.86708397,3.9062724,5.178198,14.501454,3.899282
7.2714887,12.376395,6.455082,6.1006155,14.043236
1.6907182,6.984426,4.738706,-4.522473,6.0049486
15.773922,5.3833213,10.626057,2.1282177,4.5908427
-4.4244676,4.5394845,5.2240534,3.8432896,5.07213
6.820885,-1.6803365,6.0895233,9.570067,3.3845632
7.285994,12.429634,6.4396677,5.9154534,14.255299
2.1211894,14.379551,1.3893582,5.738234,4.0651116
17.448284,6.8229966,4.7010326,4.293805,6.159547
17.263357,6.6956024,6.5537343,2.7053473,5.7803793
17.254864,6.6657777,6.569617,2.690727,5.783171
3.2406507,9.694517,10.09163,1.9297739,5.525511
5.1517706,-0.4597728,3.0220041,1.0882998,6.352641
7.6651006,13.25367,10.3556185,2.7275522,2.893989
7.687109,5.7492657,10.527902,-3.8363695,10.880376
13.927521,4.3779993,13.525021,4.904301,4.8111405
2.0991793,14.614234,1.8126441,5.736959,3.4997091
18.453499,6.7054977,7.956656,4.071363,1.8680545
12.868926,2.4546816,14.547183,7.5013013,5.0686197
13.527982,4.8893404,13.033317,2.882689,5.429184
14.010428,3.7101493,13.659171,5.760332,4.7877407
13.974554,3.6704738,13.7021,5.8294225,4.7956185
10.835496,6.046201,12.484379,13.08323,3.3847883
10.834323,6.0883536,12.591478,12.964813,3.4372988
17.225557,6.6711407,6.5323305,2.651109,5.828408
1.3206261,15.356156,6.310912,3.7032564,3.3664038
6.919778,-1.3735887,5.1432185,9.541169,2.9357731
7.8728538,-0.41710836,2.4914896,-1.3593262,10.397132
10.00367,6.550887,-6.1039753,4.8384233,5.0208545
15.869275,7.5022087,1.2589347,5.9711323,4.4570827
11.695903,6.1499567,11.958355,13.678617,3.2557735
10.361836,5.615689,12.012143,13.39913,3.2763362
0.55392206,6.0163913,4.759938,14.207602,5.0394483
6.8410187,11.2081,6.489178,7.4636955,13.107913
2.1187544,14.392929,1.3943849,5.735432,4.0513067
18.803225,6.83105,7.769837,4.407751,1.301356
5.288975,5.4800653,6.048755,-1.822497,-2.384018
17.272755,6.845306,3.96912,4.870326,6.26983
3.1637347,9.479442,10.561576,1.9275624,5.7816114
0.7971167,4.063913,17.071213,3.9189408,4.1834254
-3.4275851,11.105167,3.815166,5.196681,4.7880616
15.967923,5.3799343,10.154085,1.7998402,4.6184883
5.73459,11.128153,6.538764,9.224297,11.336255
2.2478805,14.791055,1.9711062,5.802529,3.2786765
8.084565,-0.6361345,2.8856626,-0.6199201,9.160756
13.905337,4.388097,13.548271,4.9002724,4.82713
13.94157,3.6489983,13.732672,5.868949,4.8003445
13.24068,4.6872435,12.977473,2.092291,5.4587073
0.81178874,3.9670484,5.129315,14.455071,3.9586523
5.149208,-0.4586759,3.0084403,1.0942525,6.3499537
7.2732058,12.392102,6.455931,6.085919,14.0323105
15.36315,5.387635,11.298723,2.5746434,4.694562
1.7005466,6.994816,4.73708,-4.526215,6.014514
1.3195721,15.556586,7.076945,3.2931247,3.533711
11.554163,7.2781844,-3.427191,3.8810108,4.842332
11.930874,3.6524246,5.071935,15.678935,3.8943934
3.6476145,14.15115,9.279596,8.619944,3.7009861
12.905169,5.654131,15.007502,-2.1143403,4.143028
13.113836,6.6322956,14.9464035,-2.5669155,4.6351585
17.459734,6.8366923,4.689208,4.305985,6.1566052
13.06535,7.2347965,-2.583615,1.7428851,2.3390176
6.8155584,-1.6785024,6.0932198,9.576388,3.3617923
-0.29345754,-3.6885898,7.9563394,4.8643475,5.506999
7.4084616,12.536331,6.2980266,5.634565,14.5040045
7.3390355,12.465135,6.3701186,5.738269,14.474088
7.505713,12.08815,6.9621215,6.97259,12.005913
1.7051461,6.9979405,4.733233,-4.5296893,6.0174165
8.2619705,-0.45777354,2.6626835,-0.53344995,10.699695
1.375932,15.497106,6.790352,3.4442568,3.4142408
6.4961863,10.925848,6.778579,8.024552,11.782684
14.019221,3.8899732,13.587105,5.5185757,4.788349
-0.47139084,14.732374,5.8216233,3.3654006,4.5268784
7.884049,-0.41034162,2.494843,-1.3496788,10.406642
17.737082,6.596956,4.8882437,3.7707555,6.675517
7.878973,-0.4130395,2.4928665,-1.35274,10.40395
7.5705585,5.5810103,10.336391,-3.8191895,10.983753
0.2580058,6.1853094,4.9933257,14.056288,5.0803585
7.277223,12.395387,6.448674,6.0587196,14.071555
17.706385,6.7110996,6.473024,3.0876937,5.2075186
3.1216648,9.337248,10.5941925,1.9521059,5.667805
7.2774363,12.396929,6.450558,6.061904,14.064721
8.122364,-0.61455125,2.8992314,-0.63554364,9.194492
7.549133,12.8681965,6.201164,5.339072,14.327622
6.922538,-1.3959377,5.166546,9.528458,3.038311
15.493078,7.5959344,1.2386302,5.015885,4.239875
5.6059356,5.440067,5.5660357,3.0816765,-1.0743089
13.271772,6.908267,14.772222,-2.2928927,4.822886
13.037479,6.1650205,14.919131,-2.3675234,4.433877
-4.4432936,4.55644,5.251175,3.8623817,5.0461874
13.076496,6.3595023,14.916704,-2.446758,4.5255175
6.1345534,-1.7258993,9.449334,10.583509,1.5886956
7.9648156,-0.3244903,2.528807,-1.3268577,10.509639
13.965321,3.6703033,13.7101,5.838253,4.7968125
5.6334076,4.5550184,5.41452,3.203569,-0.825504
17.451838,6.8698792,6.979253,3.4184027,5.1301327
15.455808,5.5538907,11.140999,2.737358,4.745982
1.7137548,7.005079,4.7192645,-4.5386477,6.0233507
9.702122,0.34744442,6.5016246,11.666642,6.1512184
0.35383362,6.2330275,4.9108315,14.132972,5.1104827
13.771725,3.3469896,13.900066,6.2994585,4.8400283
1.059323,15.433343,6.9804196,3.373896,3.703948
13.267258,3.2377894,14.220983,6.661994,4.914132
3.062078,9.0878105,10.085562,2.11612,4.9914064
17.452677,6.8200383,4.709664,4.283091,6.1659803
-4.414824,4.5275455,5.222781,3.8346202,5.077677
5.503982,0.8096154,3.42414,0.98188955,0.4210996
15.864997,5.402823,10.523952,2.0869803,4.589672
3.210515,9.302386,9.723578,1.9530618,4.933466
6.1455913,-1.7188684,9.441134,10.5798645,1.6007011
-3.4401846,11.092526,3.8026404,5.1859274,4.8003116
17.408062,6.8373203,4.3473415,4.557134,6.3348856
17.444452,6.824834,4.6930795,4.300613,6.1600995
16.729002,6.938154,2.4758253,6.3844943,7.2145534
5.5045094,0.7995243,3.4212348,0.9764653,0.42843238
5.399503,1.4296843,3.6298354,1.3123661,0.07422425
10.822406,6.0424776,12.468927,13.104458,3.3854115
5.284666,5.471562,6.0477176,-1.8262155,-2.3866327
5.7625856,11.130107,6.563212,9.203361,11.339786
10.814561,6.036302,12.465969,13.103828,3.3857489
0.361788,6.072839,5.49571,5.984844,15.312051
18.076551,6.7425523,7.6175046,3.4199052,3.610872
6.036539,11.925916,7.184929,7.839485,11.031585
6.014003,-2.093056,8.949887,11.183662,1.3541366
1.7195692,7.0094504,4.711506,-4.544439,6.0270934
18.815243,6.6773324,7.950804,4.356862,1.0074126
8.279629,-0.43426043,2.6719723,-0.57287085,10.696603
5.5031238,0.82563615,3.4313092,0.9947951,0.4031424
-3.2958205,11.23811,3.9454355,5.2922072,4.670754
6.7752156,11.078563,6.563398,7.7006483,12.785636
11.955796,3.6948252,5.0537386,15.737593,3.8486261
6.8281517,-1.6795677,6.0590835,9.561307,3.417533
16.78234,6.9566975,2.5117419,6.330674,7.140002
17.228432,6.621654,6.639751,2.6373804,5.7526655
8.280104,-0.43524557,2.6706939,-0.5781604,10.7025175
13.98823,3.7291684,13.681465,5.747312,4.7822156
3.2378933,9.694326,10.094767,1.9313045,5.5267553
-0.34824753,-3.6295521,7.948813,4.902624,5.508603
5.2880373,5.4723983,6.048744,-1.8225201,-2.3893216
5.6161375,4.603762,5.4376774,3.1870992,-0.84190035
0.11953905,15.161326,6.909368,3.3267138,4.478249
6.147806,11.644707,6.9127383,8.257497,10.930423
0.08127526,5.7126093,5.185838,14.056031,5.0968432
1.736199,7.022125,4.690245,-4.5606084,6.0378885
13.087923,6.095559,14.795769,-2.2000632,4.442875
18.005442,6.6995077,7.710329,3.4452012,3.5696623
8.28537,-0.4243359,2.6726594,-0.59675276,10.700838
1.7377132,7.0233383,4.688512,-4.5620837,6.038925
15.329263,5.2880907,11.285857,2.4607866,4.676077
11.685221,6.154269,11.957702,13.677944,3.260586
7.5788364,13.165202,10.271418,2.8088262,2.8117616
-0.0933754,5.3168664,5.322863,14.098005,5.167975
13.261483,6.9264593,14.699183,-2.1527557,4.7905293
1.7376293,7.023305,4.6883655,-4.562094,6.038875
1.740713,7.025742,4.6818,-4.5661025,6.040808
17.473537,6.649404,6.7784953,2.8996022,5.2886596
6.825799,-1.6826801,6.0614862,9.56178,3.4165394
13.285433,3.2218215,14.238332,6.6329036,4.908513
6.8690844,-1.5940851,5.7584033,9.533309,3.4105842
12.9022665,2.510173,14.49665,7.546528,5.032437
13.79341,3.3551397,13.883161,6.2730207,4.8367634
1.7533399,7.038467,4.669534,-4.578628,6.05352
-4.3902597,4.501595,5.220882,3.8155978,5.0816593
17.446104,6.906871,7.2898088,3.491144,4.9434986
13.215534,4.6709785,12.982072,2.0035682,5.4671845
6.1405888,-1.7296617,9.428507,10.60048,1.589655
13.109985,2.754551,13.974628,8.615538,4.7583566
5.6043506,-4.634091,8.000245,0.91443354,9.096746
7.5311937,12.878653,6.2350817,5.3617835,14.2348175
7.352491,12.548153,6.3912272,5.675568,14.416554
6.82336,-1.6804322,6.006378,9.548067,3.4309525
-5.904357,4.79593,5.77624,4.728764,4.7610254
8.1428175,-0.6115085,2.8957727,-0.63592863,9.21023
7.2804556,12.384946,6.4392557,6.0494194,14.103437
6.797695,-1.710206,6.0817747,9.545755,3.383881
13.515813,4.9042735,13.047841,2.9039843,5.442962
3.1768696,9.61127,10.482846,1.9521794,5.8106036
16.613832,7.2363644,2.055066,6.3074985,5.756811
17.271902,6.681632,6.567341,2.7251296,5.7642026
17.403185,6.839376,4.316587,4.5842505,6.338698
7.392588,12.538635,6.3221593,5.6491857,14.47524
12.940028,7.984597,-1.3341819,2.566061,3.7264092
-0.44540218,4.6082983,4.8657427,14.225101,6.584641
1.1651806,15.515338,7.1026354,3.2867978,3.6597016
7.28134,12.422991,6.4481835,5.94886,14.21568
-0.37625837,-3.5994737,7.9465947,4.920449,5.510176
5.676125,-0.64892244,2.809126,1.2158263,6.611099
16.821367,6.9428654,2.5363154,6.29493,7.1228695
17.410639,6.8419037,4.3405957,4.5718837,6.330257
17.448858,6.8221097,4.694581,4.2960806,6.1661186
17.44815,6.8231635,4.6972933,4.2959447,6.1616473
6.4648213,10.736703,6.8516364,8.048018,11.65471
11.626125,6.1392264,11.960666,13.671822,3.2925093
6.8376145,-1.6735471,6.03917,9.563231,3.4393358
11.643245,6.144818,11.956627,13.67786,3.2724042
6.8420963,-1.6668043,5.966625,9.55461,3.4624457
10.2973995,5.6057653,12.228879,13.161708,3.320826
7.187114,-1.3721594,6.091837,9.934123,3.6534607
-4.660594,4.547633,4.8179827,4.713455,5.6765594
13.952448,3.6706653,13.719767,5.8371506,4.7980156
11.6400585,6.1432033,11.955215,13.678953,3.2719953
2.1546457,14.397542,1.3677772,5.7722664,4.0531693
7.491721,12.052049,6.9390526,6.9929605,12.024002
7.1887336,-1.3724726,6.088639,9.932304,3.6628597
7.507309,-0.93755114,2.6402693,-0.47407198,8.805701
18.122183,6.755882,6.9569316,3.235442,4.230536
12.518566,7.3232155,-3.156545,2.9642282,3.8928509
-4.3884263,4.516569,5.2074404,3.8087735,5.092224
16.849277,6.915843,2.5854542,6.2655926,7.104146
9.680664,0.34161347,6.4683466,11.646813,6.1675596
7.258443,12.435527,6.4844112,6.0782323,13.97587
6.7951913,11.159145,6.4991813,7.5260596,13.044738
-4.389615,4.5037293,5.21845,3.8158717,5.0839124
7.998716,-0.2886843,2.5297546,-1.3209187,10.554061
3.0352838,9.043032,10.095419,2.1814747,4.935187
6.871058,-1.6519172,6.0697513,9.584479,3.487563
8.294678,-0.4135764,2.6796875,-0.61138666,10.696931
4.4006424,6.63771,7.2895083,2.935534,1.1970532
8.288958,-0.41947907,2.676909,-0.60236424,10.695895
18.111662,6.772601,6.879364,3.25297,4.3155794
15.725398,7.52625,1.0867075,5.98503,4.193099
17.268215,6.843664,3.9546435,4.884203,6.284433
3.9403636,17.844234,4.5121064,3.8046973,3.1029592
0.28196555,4.4837413,5.015243,14.379311,4.7498746
2.989475,9.00958,9.995378,1.7614179,5.088073
14.8487625,7.3014493,-0.020407703,6.201829,4.141464
7.942945,-0.35383758,2.5150971,-1.3290048,10.481445
6.8164973,4.4799953,5.793383,4.15854,-3.4437623
12.520294,7.28494,-3.1652348,2.979633,3.8275075
6.7077117,11.034929,6.54407,7.7654743,12.742868
18.153784,6.7842855,7.369749,3.3553507,3.7580674
9.516982,2.1044214,12.145304,-4.673482,4.594624
8.289039,-0.42072573,2.6765952,-0.5981599,10.697277
6.009318,-2.2233744,8.955094,11.370827,1.255506
1.3184743,15.316992,6.183782,3.7719636,3.346445
3.1764262,9.284826,9.834158,1.9413123,5.0204673
0.3945577,4.2792997,4.977283,14.428722,4.6398644
-0.45853135,14.738887,5.836456,3.372396,4.520941
-4.6588573,4.546413,4.8139896,4.7185807,5.681053
17.24347,6.6791496,6.531056,2.6807303,5.8050575
15.866253,5.3653665,10.845653,2.1631756,4.516625
5.4898057,0.8891126,3.4405334,1.0254132,0.3627791
3.2239733,9.683529,10.368657,1.917329,5.74546
17.865627,6.661336,7.6923985,3.368889,3.816412
7.3241014,-0.23712416,5.0283756,10.254198,0.66146576
3.1806848,9.29371,9.827051,1.9476624,5.0191607
7.4307203,12.889935,6.368676,5.4988513,14.021905
7.2947717,12.330618,6.40026,6.0264845,14.206223
16.70293,7.5075665,1.6803594,6.889611,5.254026
13.861818,5.4271736,13.124439,0.33820373,5.013116
11.643587,6.108836,11.873952,13.760824,3.2473803
11.961881,3.703866,5.0497346,15.749908,3.8380582
6.8918204,-1.6263058,6.0699606,9.602992,3.4904
0.43931234,5.5106983,6.650359,6.410034,-5.1761255
17.715889,6.627751,4.8917837,3.799117,6.6294556
17.738245,6.61491,4.906716,3.7648523,6.643867
17.24354,6.679653,6.5360293,2.681834,5.803556
6.8325615,4.4654455,5.7800326,4.172804,-3.4609244
4.415195,6.6170344,7.291447,2.9163454,1.2278037
0.7882621,4.054927,17.08016,3.927966,4.1744685
15.38267,5.411583,11.277322,2.579667,4.697043
7.3282676,12.300936,6.34096,5.9621606,14.336003
0.43886617,5.5147557,6.649723,6.405377,-5.1766734
6.8899255,-1.6288714,6.0626593,9.600975,3.4889536
7.309195,-0.2593621,5.046213,10.240233,0.68559146
7.5476885,5.6158366,10.338871,-3.8215342,11.00551
6.8153853,11.17534,6.4983916,7.511631,13.055384
18.568995,6.749838,7.906585,4.181246,1.6897391
16.234379,5.5721326,10.563662,2.1449718,4.4546285
10.301349,5.6096396,12.2383585,13.151184,3.3241587
13.270662,4.723548,12.93647,2.0553613,5.4151087
6.1522903,-1.6984988,9.487507,10.545882,1.6141373
10.806955,6.036153,12.4767,13.091062,3.3978558
6.8389235,-1.6741168,6.0221915,9.561521,3.4493434
10.799436,6.026062,12.456955,13.111455,3.390727
5.604511,-4.634192,8.000451,0.91425765,9.096938
-4.660064,4.546598,4.811525,4.7224917,5.6834254
7.1949534,-1.3746566,6.0811257,9.926572,3.7011657
-4.385443,4.498301,5.218849,3.8116016,5.0837965
11.641348,6.0847535,11.847094,13.787287,3.227516
13.984048,3.7013812,13.684962,5.7845798,4.7917943
-4.383506,4.494338,5.2182097,3.8117707,5.0855017
13.953688,3.6812346,13.721239,5.821071,4.8034887
0.08350708,15.112759,6.8251204,3.373753,4.501627
6.9466834,-1.1566632,5.7471876,9.978805,2.0238876
18.003674,6.6925125,7.7369366,3.4597049,3.5500631
16.775648,6.975203,2.4959311,6.3321376,7.124154
15.789002,7.5464106,1.1597329,5.961011,4.236368
13.349935,7.200066,-1.9854008,3.0696921,3.5565064
5.1368666,-0.44827226,2.9732292,1.1160792,6.3341346
6.8454995,-1.6688251,6.0049047,9.560733,3.4636111
15.844079,7.4596496,1.1649566,6.073019,4.5315886
17.209414,7.9193954,1.7269013,7.471899,5.216996
1.4092145,15.473046,6.667358,3.5091112,3.356214
4.019414,17.92315,4.4688215,3.778897,3.085201
7.7087393,5.809494,10.589991,-3.8656545,10.878403
16.75085,6.943042,2.494325,6.370028,7.2163453
17.713938,6.631734,4.8981657,3.8003008,6.620789
-4.389823,4.5048466,5.2180843,3.8131595,5.0833483
